CustomerID,Recency,Frequency,Monetary,Churn,Cluster
14991,430,1,314.67,1,1
14992,442,1,210.5,1,1
14993,564,1,55.316,1,1
14994,382,5,946.72,1,1
14995,39,4,463.96000000000004,0,1
14996,481,2,442.28999999999996,1,1
14997,46,7,1322.8,0,0
14998,170,6,1168.05,1,1
14999,593,1,129.48000000000002,1,1
15000,48,2,981.04,0,1
15001,394,2,199.10999999999999,1,1
15002,116,13,5779.84,1,0
15003,473,6,1027.03,1,1
15004,147,2,2441.54,1,1
15005,16,72,20049.95,0,0
15006,51,3,1238.16,0,1
15007,159,2,313.82,1,1
15008,480,2,360.0,1,1
15009,12,6,2518.86,0,0
15010,36,2,617.88,0,1
15011,396,2,416.6,1,1
15012,54,5,1051.3,0,1
15013,488,10,1610.82,1,1
15014,43,4,515.34,0,1
15015,501,13,2354.97,1,0
15016,173,6,790.93,1,1
15017,34,2,251.16,0,1
15018,39,6,992.4200000000001,0,0
15019,267,2,505.62,1,1
15020,379,1,198.47,1,1
15021,9,21,4372.36,0,0
15022,12,9,1985.83,0,0
15023,3,31,18299.06,0,0
15024,10,26,5195.82,0,0
15025,33,3,1341.75,0,1
15026,80,8,1517.8899999999999,0,0
15027,31,14,4261.75,0,0
15028,8,10,1590.07,0,0
15029,620,1,365.1,1,1
15030,72,10,2498.19,0,0
15031,4,18,3756.13,0,0
15032,256,11,15969.15,1,0
15033,5,20,5114.36,0,0
15034,16,22,12505.36,0,0
15035,90,2,505.46000000000004,0,1
15036,72,6,859.12,0,1
15037,376,2,397.76,1,1
15038,59,15,1832.27,0,0
15039,10,72,43467.106499999914,0,0
15040,542,1,55.316,1,1
15041,170,3,469.33,1,1
15042,199,3,451.38,1,1
15043,31,7,3407.3199999999997,0,0
15044,19,52,23658.88,0,0
15045,152,4,1471.32,1,1
15046,9,40,12714.21,0,0
15047,270,2,687.24,1,1
15048,65,8,762.0,0,1
15049,274,2,242.34000000000003,1,1
15050,25,8,5824.88,0,0
15051,23,12,5310.27,0,0
15052,319,2,415.46000000000004,1,1
15053,5,6,1387.9,0,0
15054,12,4,604.2,0,0
15055,475,3,549.12,1,1
15056,520,1,113.64999999999999,1,1
15057,275,7,4745.46,1,0
15058,25,27,5490.12,0,0
15059,41,28,4828.92,0,0
15060,8,8,588.5,0,0
15061,4,72,43467.106499999914,0,0
15062,71,12,3573.48,0,0
15063,213,2,741.5999999999999,1,1
15064,410,4,1254.41,1,1
15065,38,9,6484.99,0,0
15066,53,2,1787.18,0,1
15067,78,8,5607.64,0,0
15068,46,6,1728.26,0,0
15069,179,2,2219.06,1,1
15070,373,4,843.25,1,1
15071,94,6,2437.63,1,0
15072,479,1,187.51999999999998,1,1
15073,10,11,3831.43,0,0
15074,105,4,2288.8,1,1
15075,78,2,1546.06,0,1
15076,173,4,2328.59,1,1
15077,495,2,2428.08,1,1
15078,7,72,27029.84,0,0
15079,213,15,4521.01,1,0
15080,428,2,546.25,1,1
15081,22,17,2359.37,0,0
15082,669,1,93.35000000000001,1,1
15083,257,2,176.4,1,1
15084,380,2,965.2,1,1
15085,726,1,347.54,1,1
15086,565,2,218.53,1,1
15087,282,2,613.88,1,1
15088,21,4,2320.14,0,0
15089,10,12,4841.68,0,0
15090,308,2,762.64,1,1
15091,68,4,1527.32,0,1
15092,215,5,1234.27,1,1
15093,18,29,18299.4,0,0
15094,463,2,83.0,1,1
15095,104,14,4512.24,1,0
15096,43,2,438.78000000000003,0,1
15097,4,4,1156.43,0,0
15098,182,6,43467.106499999914,1,0
15099,84,2,820.96,0,1
15100,334,10,3069.8999999999996,1,0
15101,9,8,1795.47,0,0
15102,531,2,554.67,1,1
15103,31,4,1406.72,0,0
15104,197,4,1987.08,1,1
15105,18,16,5393.84,0,0
15106,18,10,2845.04,0,0
15107,311,15,1143.85,1,1
15108,142,8,2600.5,1,0
15109,246,4,1468.05,1,1
15110,24,10,2501.9500000000003,0,0
15111,29,8,4009.85,0,0
15112,611,1,209.4,1,1
15113,10,6,7018.86,0,0
15114,30,22,6160.68,0,0
15115,18,3,871.96,0,1
15116,18,8,2705.5,0,0
15117,15,13,4037.75,0,0
15118,134,2,489.6,1,1
15119,246,2,532.8,1,1
15120,134,2,717.64,1,1
15121,50,4,915.44,0,1
15122,114,14,6121.05,1,0
15123,7,7,6855.48,0,0
15124,23,6,635.01,0,0
15125,25,39,28553.35,0,0
15126,537,2,449.49,1,1
15127,66,3,1118.03,0,1
15128,60,9,3254.68,0,0
15129,50,34,10307.58,0,0
15130,170,2,660.22,1,1
15131,395,1,80.28,1,1
15132,18,10,1955.8600000000001,0,0
15133,128,8,2789.32,1,0
15134,15,18,2984.28,0,0
15135,239,3,444.73,1,1
15136,3,8,2573.4,0,0
15137,521,2,823.4,1,1
15138,394,1,502.52,1,1
15139,240,4,357.92,1,1
15140,52,15,5597.94,0,0
15141,458,7,1388.47,1,1
15142,46,7,3118.66,0,0
15143,226,3,823.08,1,1
15144,8,46,18740.75,0,0
15145,4,8,2389.46,0,0
15146,165,4,2654.32,1,1
15147,240,2,1247.0,1,1
15148,11,2,602.58,0,1
15149,134,6,2075.41,1,1
15150,17,23,14269.27,0,0
15151,423,2,2085.61,1,1
15152,10,27,10009.52,0,0
15153,31,2,658.5,0,1
15154,75,4,1598.0,0,1
15155,383,1,383.96999999999997,1,1
15156,1,6,1922.98,0,0
15157,4,8,4590.18,0,0
15158,45,3,1007.4200000000001,0,1
15159,2,64,40757.74,0,0
15160,357,5,747.4300000000001,1,1
15161,388,1,119.92,1,1
15162,726,1,312.9,1,1
15163,18,4,608.94,0,1
15164,69,12,2852.69,0,0
15165,373,2,975.5,1,1
15166,468,1,167.16,1,1
15167,321,6,1786.42,1,1
15168,26,2,213.12,0,1
15169,382,2,569.22,1,1
15170,407,1,81.15,1,1
15171,331,2,2579.0,1,1
15172,9,10,3248.1,0,0
15173,381,7,1494.6,1,1
15174,323,3,617.21,1,1
15175,72,2,448.28,0,1
15176,668,1,988.04,1,1
15177,426,1,948.93,1,1
15178,260,2,81.0,1,1
15179,18,18,9698.87,0,0
15180,367,4,904.4300000000001,1,1
15181,66,8,1889.6799999999998,0,0
15182,154,13,3621.802,1,0
15183,548,3,639.93,1,1
15184,29,6,1087.59,0,0
15185,70,2,621.24,0,1
15186,14,7,1814.6100000000001,0,0
15187,2,32,9554.36,0,0
15188,725,1,310.43,1,1
15189,1,72,33749.770000000004,0,0
15190,434,1,834.4399999999999,1,1
15191,463,3,588.05,1,1
15192,120,8,2710.71,1,0
15193,61,2,998.64,0,1
15194,3,43,19638.06,0,0
15195,3,2,7722.0,0,0
15196,433,2,313.7,1,1
15197,11,9,2957.12,0,0
15198,92,7,764.99,1,1
15199,59,14,4391.1,0,0
15200,495,1,549.05,1,1
15201,87,12,3079.4900000000002,0,0
15202,420,3,6001.49,1,1
15203,26,21,6227.98,0,0
15204,357,2,633.16,1,1
15205,85,4,1306.48,0,1
15206,10,8,840.5999999999999,0,0
15207,416,3,683.9200000000001,1,1
15208,1,11,1840.64,0,0
15209,726,1,178.98000000000002,1,1
15210,225,4,1507.3700000000001,1,1
15211,60,4,1788.8200000000002,0,1
15212,241,3,310.08,1,1
15213,319,4,656.7,1,1
15214,2,16,3322.88,0,0
15215,47,10,3157.37,0,0
15216,88,3,582.69,0,1
15217,563,1,426.24,1,1
15218,11,33,17225.72,0,0
15219,176,3,991.2,1,1
15220,52,12,3557.92,0,0
15221,366,5,2465.4500000000003,1,1
15222,319,12,4135.91,1,0
15223,226,7,2173.7,1,1
15224,358,7,1193.44,1,1
15225,234,2,818.8000000000001,1,1
15226,311,2,308.82,1,1
15227,37,14,3707.89,0,0
15228,66,10,8966.98,0,0
15229,586,1,160.5,1,1
15230,239,4,859.2,1,1
15231,621,1,250.26,1,1
15232,113,4,1224.12,1,1
15233,401,1,59.400000000000006,1,1
15234,277,2,394.0,1,1
15235,218,28,5020.27,1,0
15236,299,2,642.1,1,1
15237,2,8,2824.64,0,0
15238,29,6,2143.98,0,0
15239,10,4,1561.18,0,0
15240,45,17,6166.55,0,0
15241,67,19,4806.6,0,0
15242,422,1,302.04,1,1
15243,74,3,1243.96,0,1
15244,65,5,1543.65,0,1
15245,134,11,7126.68,1,0
15246,238,5,1294.55,1,1
15247,122,4,1332.06,1,1
15248,411,3,1893.93,1,1
15249,32,31,15954.460000000001,0,0
15250,641,1,60.0,1,1
15251,9,32,30809.53,0,0
15252,36,7,2844.19,0,0
15253,16,13,2973.29,0,0
15254,127,4,1388.71,1,1
15255,67,10,4596.87,0,0
15256,149,3,268.85,1,1
15257,283,3,1003.05,1,1
15258,169,4,1246.32,1,1
15259,513,4,1182.3799999999999,1,1
15260,100,32,10578.5,1,0
15261,135,5,1762.82,1,1
15262,324,4,597.77,1,1
15263,107,2,313.02,1,1
15264,64,3,1242.14,0,1
15265,151,6,4851.76,1,0
15266,338,6,971.51,1,1
15267,22,10,3434.72,0,0
15268,479,3,961.9000000000001,1,1
15269,24,4,1634.16,0,0
15270,16,28,10904.35,0,0
15271,7,39,7021.88,0,0
15272,57,8,2752.89,0,0
15273,600,1,228.96,1,1
15274,4,4,1433.14,0,0
15275,38,2,1230.28,0,1
15276,66,5,748.43,0,1
15277,47,3,732.24,0,1
15278,562,4,496.15999999999997,1,1
15279,355,6,1871.05,1,1
15280,172,4,510.64,1,1
15281,59,25,10875.72,0,0
15282,570,1,348.59,1,1
15283,390,3,148.33,1,1
15284,500,1,55.316,1,1
15285,408,1,94.92,1,1
15286,50,2,481.1,0,1
15287,22,7,1342.72,0,0
15288,43,15,6021.900000000001,0,0
15289,29,8,2532.87,0,0
15290,5,44,18439.5,0,0
15291,26,55,18186.06,0,0
15292,201,2,356.78,1,1
15293,666,1,247.5,1,1
15294,411,1,233.35,1,1
15295,654,1,207.04,1,1
15296,51,18,13995.89,0,0
15297,10,6,1283.88,0,0
15298,2,35,13861.67,0,0
15299,67,17,10663.54,0,0
15300,64,2,992.88,0,1
15301,51,29,11959.62,0,0
15302,726,1,308.0,1,1
15303,290,4,1798.2,1,1
15304,61,17,1490.8000000000002,0,0
15305,555,1,93.6,1,1
15306,64,12,4659.08,0,0
15307,96,2,410.6,1,1
15308,274,2,620.94,1,1
15309,611,4,797.96,1,1
15310,479,1,1634.64,1,1
15311,1,72,43467.106499999914,0,0
15312,75,16,3855.04,0,0
15313,110,2,104.0,1,1
15314,199,4,1148.42,1,1
15315,64,4,1141.0,0,1
15316,327,2,330.0,1,1
15317,677,1,129.75,1,1
15318,4,2,625.24,0,0
15319,284,2,409.0,1,1
15320,44,2,534.26,0,1
15321,71,15,9458.04,0,0
15322,86,3,2070.54,0,1
15323,563,3,434.6,1,1
15324,701,1,140.22000000000003,1,1
15325,104,9,1763.2,1,0
15326,334,6,2012.23,1,1
15327,53,2,417.5,0,1
15328,408,1,107.24,1,1
15329,39,14,4008.53,0,0
15330,32,4,1429.92,0,0
15331,500,3,767.91,1,1
15332,366,10,6553.74,1,0
15333,208,2,2057.12,1,1
15334,157,6,701.64,1,1
15335,54,2,340.44,0,1
15336,402,1,240.5,1,1
15337,411,1,373.02,1,1
15338,677,1,277.93,1,1
15339,66,9,2395.09,0,0
15340,562,1,105.5,1,1
15341,81,3,4423.24,0,0
15342,130,2,812.18,1,1
15343,87,2,729.0,0,1
15344,1,6,1127.88,0,0
15345,46,2,787.08,0,1
15346,333,4,848.54,1,1
15347,366,5,1363.6,1,1
15348,72,2,316.08,0,1
15349,158,4,927.8199999999999,1,1
15350,373,3,663.25,1,1
15351,12,17,5364.88,0,0
15352,549,1,111.15,1,1
15353,255,9,3564.59,1,0
15354,603,3,284.4,1,1
15355,29,4,554.1,0,1
15356,31,23,5957.6,0,0
15358,5,64,24773.06,0,0
15359,663,8,181.35,1,1
15360,40,2,855.86,0,1
15361,362,5,1107.99,1,1
15362,449,2,613.08,1,1
15363,373,3,1004.11,1,1
15364,96,4,1826.38,1,1
15365,26,20,6871.45,0,0
15366,75,9,2991.59,0,0
15367,57,15,6958.92,0,0
15368,21,3,1169.68,0,1
15369,492,11,6251.26,1,0
15370,41,15,6125.0599999999995,0,0
15371,662,1,59.400000000000006,1,1
15372,137,9,8024.46,1,0
15373,8,29,5500.45,0,0
15374,129,3,475.32,1,1
15375,690,1,60.959999999999994,1,1
15376,40,6,2443.12,0,0
15377,383,4,1211.75,1,1
15378,463,2,246.5,1,1
15379,169,15,8581.130000000001,1,0
15380,9,16,4939.22,0,0
15381,214,7,2487.42,1,1
15382,15,18,19689.260000000002,0,0
15384,170,6,2670.2,1,1
15385,40,4,1258.96,0,1
15386,186,2,788.28,1,1
15387,492,1,468.65,1,1
15388,270,2,281.08,1,1
15389,172,6,3233.8,1,0
15390,396,2,1216.66,1,1
15391,584,1,289.87,1,1
15392,5,11,4447.15,0,0
15393,16,7,1123.2,0,0
15394,10,15,7470.34,0,0
15395,326,2,214.9,1,1
15396,113,3,1084.56,1,1
15397,290,2,188.0,1,1
15398,16,4,2691.06,0,0
15399,1,6,1631.54,0,0
15400,92,13,2018.5,1,0
15401,452,2,216.95000000000002,1,1
15402,149,8,2457.31,1,0
15403,492,2,170.88,1,1
15404,376,1,257.06,1,1
15405,189,3,1008.94,1,1
15406,31,6,1486.58,0,0
15407,34,8,2093.48,0,0
15408,264,2,534.36,1,1
15409,721,1,131.25,1,1
15410,84,18,8136.56,0,0
15411,26,8,2697.86,0,0
15412,171,2,381.06,1,1
15413,692,5,6798.72,1,1
15414,10,6,1549.8000000000002,0,0
15415,313,2,1119.22,1,1
15416,65,11,8557.14,0,0
15417,85,2,1017.6,0,1
15418,425,2,449.42,1,1
15419,25,2,271.72,0,1
15420,434,6,743.0,1,1
15421,59,14,4755.7,0,0
15422,323,9,1717.67,1,1
15423,38,4,310.39,0,1
15424,254,5,981.12,1,1
15425,400,4,1941.1200000000001,1,1
15426,19,14,3560.42,0,0
15427,33,6,2861.08,0,0
15428,15,5,856.5300000000001,0,0
15429,27,4,794.7,0,1
15430,468,2,954.75,1,1
15431,503,1,153.24,1,1
15432,23,3,491.95000000000005,0,1
15433,214,4,1066.6,1,1
15434,8,16,3608.54,0,0
15435,22,2,298.58,0,1
15436,12,6,2135.5,0,0
15437,262,3,593.61,1,1
15438,131,2,313.15999999999997,1,1
15439,405,4,1269.05,1,1
15440,55,6,767.36,0,1
15441,396,3,1254.21,1,1
15442,249,2,1188.0,1,1
15443,2,21,8327.82,0,0
15444,9,4,2822.42,0,0
15445,264,3,398.0,1,1
15446,377,3,399.75,1,1
15447,331,6,648.05,1,1
15448,313,3,1283.45,1,1
15449,26,6,1949.04,0,0
15450,30,2,859.68,0,1
15451,434,2,226.86,1,1
15452,30,9,2313.59,0,0
15453,2,14,2743.54,0,0
15454,362,3,485.09,1,1
15455,598,1,55.316,1,1
15456,283,13,2526.11,1,0
15457,262,2,474.14,1,1
15458,25,3,532.0799999999999,0,1
15459,417,2,202.82999999999998,1,1
15460,354,2,428.52,1,1
15461,461,2,429.7,1,1
15462,94,7,971.65,1,1
15463,29,2,252.28,0,1
15464,338,2,2089.3,1,1
15465,20,50,19455.02,0,0
15466,85,5,1894.99,0,1
15467,9,6,1049.76,0,0
15468,51,5,1897.99,0,0
15469,50,5,1412.8,0,0
15470,576,1,63.419999999999995,1,1
15471,2,4,1746.49,0,0
15472,113,2,743.12,1,1
15473,14,15,3817.2,0,0
15474,596,1,150.35,1,1
15475,77,2,908.2199999999999,0,1
15476,380,4,2209.98,1,1
15477,650,1,368.4,1,1
15478,40,5,3383.4,0,0
15479,726,1,147.4,1,1
15480,116,6,7184.5,1,0
15481,401,1,1993.34,1,1
15482,16,31,25297.12,0,0
15483,161,14,1043.08,1,0
15484,1,10,8242.51,0,0
15485,30,10,7375.42,0,0
15486,527,1,102.0,1,1
15487,680,1,231.32,1,1
15488,93,6,523.24,1,1
15489,23,11,3553.89,0,0
15490,430,1,210.85,1,1
15491,95,12,6200.18,1,0
15492,28,4,1318.9199999999998,0,0
15493,33,14,6075.09,0,0
15494,21,7,4983.18,0,0
15495,379,1,246.5,1,1
15496,631,1,146.14000000000001,1,1
15497,18,11,9919.59,0,0
15498,3,71,38289.26,0,0
15499,724,1,158.65,1,1
15500,8,8,2263.12,0,0
15501,405,2,399.95,1,1
15502,16,26,23388.8,0,0
15503,363,3,398.34,1,1
15504,81,5,455.53000000000003,0,1
15505,53,10,7221.92,0,0
15506,23,9,3002.41,0,0
15507,172,2,951.72,1,1
15508,189,12,2000.54,1,0
15509,380,1,152.41,1,1
15510,331,2,500.0,1,1
15511,12,10,1801.06,0,0
15512,156,6,452.58,1,1
15513,33,54,41195.270000000004,0,0
15514,12,29,10415.78,0,0
15515,387,1,171.81,1,1
15516,45,6,124.86,0,1
15517,233,2,534.06,1,1
15518,64,23,6111.54,0,0
15519,383,2,344.61,1,1
15520,2,2,687.0,0,0
15521,40,24,10098.44,0,0
15522,33,4,795.98,0,1
15523,84,17,17671.2,0,0
15524,25,3,1031.4,0,1
15525,2,7,1624.59,0,0
15526,33,4,296.88,0,1
15527,19,31,7983.42,0,0
15528,254,2,458.66,1,1
15529,23,23,8746.26,0,0
15530,22,9,3305.9900000000002,0,0
15531,8,4,3944.78,0,0
15532,25,14,5303.58,0,0
15533,19,6,1615.14,0,0
15534,726,1,162.25,1,1
15535,173,10,1547.27,1,0
15536,409,1,259.09,1,1
15537,163,2,221.84,1,1
15538,538,6,3358.3999999999996,1,1
15539,7,2,1076.92,0,0
15540,11,3,673.98,0,1
15541,114,2,170.26000000000002,1,1
15542,512,3,855.71,1,1
15543,288,3,370.12,1,1
15544,9,29,11354.6,0,0
15545,54,4,577.9399999999999,0,1
15546,607,2,1079.1000000000001,1,1
15547,7,40,14967.65,0,0
15548,596,1,158.09,1,1
15549,77,11,4015.62,0,0
15550,4,16,2786.68,0,0
15551,37,8,2115.87,0,0
15552,217,3,342.64,1,1
15553,60,2,857.86,0,1
15554,278,2,434.4,1,1
15555,12,52,16038.77,0,0
15556,24,2,559.54,0,1
15557,29,2,937.82,0,1
15558,639,1,202.68,1,1
15559,568,1,1109.4,1,1
15560,398,2,153.52,1,1
15561,12,12,2734.98,0,0
15562,352,4,805.98,1,1
15563,22,11,4259.9,0,0
15564,463,2,70.74000000000001,1,1
15565,50,4,346.32,0,1
15566,393,2,227.87,1,1
15567,19,2,372.02,0,1
15568,3,6,1516.58,0,0
15569,104,15,4959.16,1,0
15570,7,37,12885.31,0,0
15571,12,18,4542.78,0,0
15572,5,17,6498.62,0,0
15573,32,7,1779.61,0,0
15574,178,10,1777.08,1,0
15575,620,1,55.316,1,1
15576,38,2,1842.74,0,1
15577,151,8,654.91,1,1
15578,162,2,254.2,1,1
15579,69,7,1578.23,0,0
15580,377,8,1375.39,1,1
15581,121,51,11156.17,1,0
15582,25,6,1365.8200000000002,0,0
15583,376,1,95.96,1,1
15584,24,10,1989.06,0,0
15585,177,2,910.6,1,1
15586,593,3,1139.1,1,1
15587,50,11,2435.76,0,0
15588,678,1,579.6,1,1
15589,256,6,957.0600000000001,1,1
15590,382,5,1496.6,1,1
15591,583,3,217.9,1,1
15592,47,2,777.16,0,1
15593,71,2,399.6,0,1
15594,16,10,3543.56,0,0
15595,488,1,357.6,1,1
15596,101,14,4134.31,1,0
15597,35,3,887.94,0,1
15598,53,3,788.7,0,1
15599,27,5,2011.8,0,0
15600,428,4,1199.31,1,1
15601,11,44,20968.3,0,0
15602,8,25,4435.83,0,0
15603,79,3,136.96,0,1
15604,52,2,432.78,0,1
15605,36,14,2940.1800000000003,0,0
15606,61,26,8151.15,0,0
15607,337,10,1813.73,1,1
15608,28,9,2879.66,0,0
15609,184,2,596.96,1,1
15610,52,2,224.92000000000002,0,1
15611,10,39,4588.7300000000005,0,0
15612,36,4,390.3,0,1
15613,610,1,433.71999999999997,1,1
15614,438,4,3147.36,1,1
15615,10,70,31773.71,0,0
15616,438,1,317.11,1,1
15617,396,3,828.5500000000001,1,1
15618,33,8,1553.702,0,0
15619,11,2,672.8000000000001,0,1
15620,57,7,3495.54,0,0
15621,4,8,2586.06,0,0
15622,43,26,11562.17,0,0
15623,141,9,2738.08,1,0
15624,117,8,1176.26,1,1
15625,104,13,4770.66,1,0
15626,75,5,1743.32,0,1
15627,457,2,566.9,1,1
15628,5,26,8203.32,0,0
15629,450,4,2240.9,1,1
15630,45,5,2667.75,0,0
15631,642,1,596.67,1,1
15632,16,16,6570.62,0,0
15633,509,13,4335.96,1,0
15634,17,3,798.2,0,1
15635,396,1,100.35,1,1
15636,90,6,2169.34,0,0
15637,53,6,1020.95,0,1
15638,379,6,2265.2,1,1
15639,134,4,1490.4,1,1
15640,4,44,35910.42,0,0
15641,105,16,7232.75,1,0
15642,726,1,105.78000000000002,1,1
15643,192,6,1328.0,1,1
15644,166,8,1607.08,1,1
15645,19,4,1667.18,0,0
15646,158,8,1232.45,1,1
15647,415,1,169.0,1,1
15648,204,4,1279.0,1,1
15649,336,6,2476.35,1,1
15650,522,2,553.88,1,1
15651,37,8,1905.36,0,0
15652,91,6,1743.68,1,0
15653,93,4,1754.8799999999999,1,1
15654,9,4,1845.06,0,0
15655,243,2,1121.34,1,1
15656,45,8,1497.0,0,0
15657,23,2,60.0,0,1
15658,190,13,3141.37,1,0
15659,44,4,838.9399999999999,0,1
15660,25,24,4204.55,0,0
15661,317,10,1525.75,1,1
15662,661,2,283.73,1,1
15663,106,2,276.28,1,1
15664,51,5,1640.46,0,0
15665,168,7,6209.28,1,0
15666,472,2,632.9399999999999,1,1
15667,40,2,602.64,0,1
15668,218,2,152.64000000000001,1,1
15669,40,8,1368.68,0,0
15670,297,3,498.25,1,1
15671,19,14,5314.26,0,0
15672,725,1,55.316,1,1
15673,88,13,8930.55,0,0
15674,73,18,9394.83,0,0
15675,81,7,865.73,0,1
15676,19,6,6871.52,0,0
15677,49,4,1962.86,0,0
15678,53,4,2178.64,0,0
15679,24,8,1562.56,0,0
15680,9,13,5362.37,0,0
15681,25,19,4415.86,0,0
15682,599,2,318.24,1,1
15683,117,3,718.29,1,1
15684,547,3,173.95,1,1
15685,450,1,55.980000000000004,1,1
15686,420,1,90.0,1,1
15687,9,18,5986.2,0,0
15688,419,1,190.57,1,1
15689,120,5,775.13,1,1
15690,4,4,479.52,0,0
15691,252,5,708.1,1,1
15692,28,2,382.08,0,1
15693,659,1,55.316,1,1
15694,1,38,16457.88,0,0
15695,267,6,1541.02,1,1
15696,33,21,6592.33,0,0
15697,690,1,246.75,1,1
15698,624,1,55.316,1,1
15699,18,2,619.3,0,1
15700,172,4,1393.36,1,1
15701,2,8,3058.0,0,0
15702,476,2,140.39000000000001,1,1
15703,265,2,423.0,1,1
15704,140,10,6028.28,1,0
15705,201,2,286.2,1,1
15706,64,8,2121.12,0,0
15707,35,8,1833.96,0,0
15708,41,16,7122.400000000001,0,0
15709,284,3,461.1,1,1
15710,417,1,898.87,1,1
15711,557,2,420.25,1,1
15712,9,17,4544.77,0,0
15713,143,6,1196.34,1,1
15714,12,7,1113.99,0,0
15715,556,5,658.02,1,1
15716,146,15,3586.37,1,0
15717,234,6,757.3000000000001,1,1
15718,540,1,293.79,1,1
15719,33,44,15226.04,0,0
15720,24,3,1337.95,0,1
15721,12,2,942.8000000000001,0,1
15722,36,16,7445.21,0,0
15723,365,5,1121.4,1,1
15724,201,5,529.1,1,1
15725,15,2,830.5,0,1
15726,390,1,321.91,1,1
15727,17,22,14530.77,0,0
15728,380,2,544.6,1,1
15729,213,4,277.55,1,1
15730,66,8,2847.46,0,0
15731,554,1,125.3,1,1
15732,212,12,1838.09,1,0
15733,283,2,324.6,1,1
15734,115,6,3602.75,1,0
15735,421,1,327.68,1,1
15736,435,2,1767.12,1,1
15737,15,16,2376.2400000000002,0,0
15738,19,57,17855.74,0,0
15739,66,2,898.24,0,1
15740,49,2,309.76,0,1
15741,458,2,208.62,1,1
15742,619,1,156.87,1,1
15743,16,8,1551.92,0,0
15744,78,2,69.6,0,1
15745,19,8,2189.18,0,0
15746,134,2,393.76,1,1
15747,13,12,3446.45,0,0
15748,40,4,754.1700000000001,0,1
15749,235,6,43467.106499999914,1,0
15750,3,26,8916.041,0,0
15751,461,11,1380.44,1,1
15752,40,16,6551.51,0,0
15753,305,2,158.4,1,1
15754,51,12,3496.18,0,0
15755,10,23,8357.37,0,0
15756,61,8,1056.02,0,0
15757,66,8,3654.78,0,0
15758,25,2,410.5,0,1
15759,218,10,1083.97,1,1
15760,631,2,13916.34,1,1
15761,443,1,143.05,1,1
15762,65,4,1167.5,0,1
15763,32,4,2173.84,0,0
15764,88,14,7783.05,0,0
15765,667,1,370.63,1,1
15766,64,4,1146.12,0,1
15768,116,37,15930.72,1,0
15769,7,72,43467.106499999914,0,0
15770,613,1,321.45,1,1
15771,604,3,1006.54,1,1
15772,418,1,280.88,1,1
15773,6,3,1410.2,0,0
15774,69,7,1559.14,0,0
15775,245,3,255.4,1,1
15776,133,2,483.24,1,1
15777,241,11,2809.72,1,0
15778,431,1,307.95,1,1
15779,463,2,124.08000000000001,1,1
15780,184,6,950.5600000000001,1,1
15781,25,6,690.92,0,0
15782,10,7,6628.84,0,0
15783,11,2,492.6,0,1
15784,468,2,848.3299999999999,1,1
15785,33,21,8298.9,0,0
15786,46,8,13420.62,0,0
15787,26,6,1866.52,0,0
15788,509,1,221.82999999999998,1,1
15789,358,7,2313.31,1,1
15790,10,2,437.5,0,1
15791,44,7,5221.03,0,0
15792,400,2,933.84,1,1
15793,15,11,3365.18,0,0
15794,726,2,777.0,1,1
15795,150,9,2589.88,1,0
15796,1,25,7880.240000000001,0,0
15797,113,10,5028.4800000000005,1,0
15798,493,3,1535.37,1,1
15799,76,7,2305.48,0,0
15800,107,9,1923.96,1,0
15801,46,6,2127.9,0,0
15802,143,2,902.84,1,1
15803,51,5,2345.48,0,0
15804,1,26,8412.78,0,0
15805,23,47,15637.11,0,0
15806,46,6,1569.16,0,0
15807,50,8,2721.42,0,0
15808,306,25,20831.52,1,0
15809,36,12,1790.21,0,0
15810,79,12,4391.02,0,0
15811,22,13,5704.77,0,0
15812,107,17,7002.610000000001,1,0
15813,208,4,2607.8199999999997,1,1
15814,17,10,4579.77,0,0
15815,64,10,4201.2,0,0
15816,542,2,144.14999999999998,1,1
15817,421,3,2766.4,1,1
15818,588,1,340.5,1,1
15819,49,14,5840.24,0,0
15820,320,2,413.96,1,1
15821,44,4,1141.92,0,1
15822,3,8,2725.53,0,0
15823,372,4,3897.17,1,1
15824,453,2,890.94,1,1
15825,172,2,1065.88,1,1
15826,56,7,4252.59,0,0
15827,73,42,5439.2300000000005,0,0
15828,375,1,1108.82,1,1
15829,99,4,1272.28,1,1
15830,38,2,1152.0,0,1
15831,58,6,1589.28,0,0
15832,254,2,1673.58,1,1
15833,726,1,80.4,1,1
15834,70,11,5989.54,0,0
15835,44,8,1908.18,0,0
15836,50,2,274.74,0,1
15837,65,3,1168.99,0,1
15838,11,53,43467.106499999914,0,0
15839,33,6,2096.98,0,0
15840,59,4,711.12,0,1
15841,73,13,3966.47,0,0
15842,393,2,548.8,1,1
15843,304,2,237.90000000000003,1,1
15844,46,2,261.47999999999996,0,1
15845,18,19,8138.05,0,0
15846,385,1,107.01,1,1
15847,38,7,1211.84,0,0
15848,622,1,137.99,1,1
15850,19,8,1241.6299999999999,0,0
15851,527,1,109.73,1,1
15852,187,5,417.97,1,1
15853,52,2,221.6,0,1
15854,4,33,8547.4,0,0
15855,137,11,1764.96,1,0
15856,4,72,43467.106499999914,0,0
15857,19,3,867.48,0,1
15858,16,18,4979.9800000000005,0,0
15859,432,1,438.46,1,1
15860,41,25,3326.46,0,0
15861,12,20,7516.12,0,0
15862,8,17,3345.17,0,0
15863,26,7,423.94,0,1
15864,22,13,4117.08,0,0
